X,Y,OBJECTID,BUSINESS_ID,NAME,ADDRESS,CITY,STATE,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE_NUMBER,SHAPE
,,4339763,9647,Tamarind India Bistro,5460 Apex Pewy,APEX,NC,27502,0,0,111111111111111,
-78.5575220025049,35.9431734971067,4339764,9B791557-9D3A-C5E7-FB105D7794FFE4BE,WAKEFIELD WINE CELLAR,13600 NEW FALLS OF NEUSE  RD,RALEIGH,NC,27614,35.94316638,-78.55751941,19195565725,
-78.6468204215407,35.7877798328124,4339765,9B840E39-95D8-C971-EE8D67EBCF0A745D,VIEW BAR,610 GLENWOOD AVE,RALEIGH,NC,27603,35.78777275,-78.64681781,19196151368,
-78.8710175532165,35.7856234163064,4339766,908FFC42-5056-A20B-FA895D9B57ABED82,DUNKIN DONUTS BASKIN ROBBINS #342104,2740 NC HWY 55,CARY,NC,27519,35.78561634,-78.87101487,19193034334,
-78.6388005000199,35.776098587078,4339767,9C0C9A30-0D50-0602-DBDC1E64F81C474D,SONO SUSHI BAR,319 FAYETTEVILLE ST,RALEIGH,NC,27601,35.77609151,-78.63879789,19195215328,
-78.8270716674191,35.8510241733745,4339768,9C2F5425-154F-13B8-8BB698F8E851909E,Babymoon Cafe,100 Jerusalem DR,MORRISVILLE,NC,27560,35.85101709,-78.827069,19194659006,
-78.6468295053202,35.7876370893682,4339769,9CB3BAF3-BB2F-1049-4454908B343C5CB0,606,606 Glenwood AVE,RALEIGH,NC,27603,35.78763001,-78.64682689,111111111111111,
-78.7965254997435,35.7071213294164,4339770,9D72CB1F-AD63-0C35-C3626DC98929F649,CAMOS BROTHERS PIZZA,3450 KILDAIRE FARM RD,CARY,NC,27518,35.70711427,-78.79652285,111111111111111,
-78.6389384075509,35.7735682451973,4339771,9DBDDA2D-5056-A20B-FAF6D20BA0C99AD7,B. GOOD,555-110 FAYETTEVILLE ST,RALEIGH,NC,27601,35.77356117,-78.6389358,19198033223,
-78.590794248463,35.8488081614781,4339772,9D62FF17-1422-201B-19E1B743376A6564,Caribbean Cafe,2645-D E Millbrook RD,RALEIGH,NC,27604,35.84880107,-78.59079165,19198724858,
-78.6956580835585,35.766747167535,4339773,9DD3EB67-9D35-75F5-D1E793520E9359B8,CUEVA DE LOBOS,3227 AVENT FERRY  RD,RALEIGH,NC,27606,35.76674009,-78.69565546,19198549600,
-78.6692293329128,35.7883560001451,4339774,9E757810-DCAB-242B-4F9645F6190B7052,FRESHBERRY FROZEN YOGURT CAFE,2526 HILLSBOROUGH ST,RALEIGH,NC,27607,35.78834892,-78.66922671,19199777311,
-78.4482699132493,35.7570006708495,4339775,9EBD3E52-FA0E-63AA-FFD88B18CCAC2B3A,POOR BOY GENERAL STORE AND GRILL,5804  POOR BOY FARM RD,KNIGHTDALE,NC,27545,35.75699359,-78.44826736,19192172500,
-78.600783913341,35.837964502928,4339776,9EF8E1F2-F222-3AD3-2CCD647EDEC86D29,LA BRAZA RESTAURANT,4000 ATLANTIC AVE,RALEIGH,NC,27604,35.83795741,-78.60078131,19198728482,
-78.6760556645942,35.7783654968694,4339777,9F0539B1-9BCF-9768-9117423F38EB6FB3,NYC DELI,2233 AVENT FERRY RD,RALEIGH,NC,27606,35.77835842,-78.67605304,111111111111111,
-78.6956580835585,35.766747167535,4339778,9F0CBEEB-3048-94EE-987D1FD98A0850BA,Cueva de Lobos,3227 AVENT FERRY RD,RALEIGH,NC,27606,35.76674009,-78.69565546,19198549600,
-78.7325977460743,35.6156001622018,4339779,9F2FC456-D890-54A1-076DA0A9983177E8,KUMO SUSHI &amp; HIBACHI,2916 N MAIN  ST,FUQUAY-VARINA,NC,27526,35.61559312,-78.73259512,19199860983,
-78.5587055868695,35.7987059162345,4339780,9F3C3070-3048-94EE-98DAF31665C590B2,QUIZNO'S #4242,4531  NEW BERN AVE,RALEIGH,NC,27610,35.79869883,-78.558703,19192556096,
-78.5093137545806,35.8936021674123,4339781,9F4BC4B5-3048-94EE-982A6738437D1769,JUMBO CHINA,3111 LELAND DR,RALEIGH,NC,27616,35.89359506,-78.50931118,19192662388,
-78.840342167202,35.7170489163057,4339782,9F43DFA3-3048-94EE-98689E98E9D7A293,HOLIDAY INN EXPRESS,1006 MARCO DR,APEX,NC,27502,35.71704186,-78.8403395,19193873636,
-78.7786970031351,35.5922287542399,4339783,9F545635-CD08-589C-E203A56481DB3161,BURGER KING #6063,1299 N MAIN ST,FUQUAY VARINA,NC,27526,35.59222172,-78.77869436,19195521045,
-78.7769584944854,35.9142475805536,4339784,9F68B125-3048-94EE-9857BF4A926C03D8,Great China,7851 ALEXANDER PROMENADE,RALEIGH,NC,27617,35.91424048,-78.77695584,19199752211,
-78.7175853261301,35.8016852516798,4339785,9F898565-BC34-6E1F-C00794C6CD87A7C9,MURPHY DINING HALL,4600 TRINITY RD,RALEIGH,NC,27695,35.80167817,-78.71758269,19195137423,
-78.8448248384554,35.8189028378848,4339786,9F6DF91A-3048-94EE-98E69E33AF756757,MCDONALDS #4311,1001 MORRISVILLE CARPENTER RD,MORRISVILLE,NC,27560,35.81889576,-78.84482217,19194607228,
-78.6412353353509,35.7022251621796,4339787,9F916817-111E-1081-F523836A3CC5596C,Jersey Mike's #3091,2345 TIMBER DR,GARNER,NC,27529-2586,35.7022181,-78.64123273,19197797827,
-78.7804330808416,35.8023787545464,4339788,9FA48D0B-3048-9838-FCE66556E24A9C5C,DOMO SUSHI,160 NE MAYNARD  RD,CARY,NC,27513,35.80237168,-78.78043043,19194608221,
-78.8512690062021,35.7307739164482,4339789,9FFA682B-3048-9838-FC2B7D85A64F8C43,ANNA'S PIZZERIA,100 N SALEM ST,APEX,NC,27502,35.73076686,-78.85126634,19192676237,
-78.6388005000199,35.776098587078,4339790,A04BE684-3048-98E5-1A8B00C558F82751,MANHATTAN CAFE,320 S WILMINGTON ST,RALEIGH,NC,27601,35.77609151,-78.63879789,19198336105,
-78.7367129253291,35.6767098261878,4339791,A04F5E9A-5056-A20B-FA47079ECB9F98BD,AJ'S FOOD MART,6204 TEN TEN RD,APEX,NC,27502,35.67670277,-78.73671029,19197793900,
-78.5754488292249,35.6889511677218,4339792,A0AD1E42-1199-9CBD-11C7D9629DDE3049,Mia Bistro,1227 Timber  DR E,GARNER,NC,27529,35.68894411,-78.57544624,19193296789,
-78.8103318348466,35.6156558382483,4339793,A189DAFF-1569-1909-365419F09D361ECF,Triple Barrel Tavern,2221 N Grassland DR,FUQUAY VARINA,NC,27526,35.6156488,-78.81032918,19197620940,
-78.7769584944854,35.9142475805536,4339794,A1F4645C-F13D-4FBF-9533B3F65242AB1F,DICKEY'S BARBECUE PIT #600,7841 ALEXANDER PROMENADE,RALEIGH,NC,27617,35.91424048,-78.77695584,19199081468,
-78.7440594134776,35.8873378320249,4339795,A21E43EB-3048-9933-80F43647C446C8F8,DUNKIN' DONUTS PC #347369,8710-100 GLENWOOD AVE,RALEIGH,NC,27617,35.88733073,-78.74405677,19197840050,
-78.8455882453684,35.7932596591013,4339796,A2174AD2-02D8-6C10-6B2785687A67D937,PUBLIX #1466 DELI,1020 BRADFORD PLAZA WAY,CARY,NC,27513,35.79325258,-78.84558557,19194602082,
-78.843824581451,35.7916675807919,4339797,A23B38BA-9645-4286-7421CD966C6E0578,FREDDY'S FROZEN CUSTARD &amp; STEAKBURGERS #3202,1705 HIGH HOUSE ROAD,CARY,NC,27513,35.79166051,-78.84382191,19193772677,
-78.8000384910961,35.5830111621807,4339798,A25C8E8F-D5C9-02D1-406FA29C9B71EE86,THE MILL,146 S. MAIN STREET,FUQUAY-VARINA,NC,27526,35.58300413,-78.80003584,19195572123,
-78.6215040921589,35.828855664764,4339799,A28F0F9B-CB36-151B-18B0995A346DE37C,Hyatt Place,1105 Navaho DR,RALEIGH,NC,27609,35.82884857,-78.62150149,19198779997,
-78.621665254127,35.895113413565,4339800,A27CAEBB-A25B-4FE4-0580BB5909495347,Jubala Coffee,8450-104 HONEYCUTT  RD,RALEIGH,NC,27615,35.89510631,-78.62166264,19197588330,
-78.7872386733366,35.7864921622082,4339801,A29098C7-3048-98E5-1AC4696360998F49,THE MATTHEWS HOUSE,317 W CHATHAM ST,CARY,NC,27511,35.78648509,-78.78723602,19194671944,
-78.5621625092952,35.9429214132061,4339802,A29AF026-BCF9-2667-58E6AD0AC14D1B73,GARDENS AT WAKEFIELD PLANTATION,12800 SPRUCE TREE  WAY,RALEIGH,NC,27614,35.9429143,-78.56215992,19195625580,
-78.4887510751304,35.7971230900304,4339803,A2A71A79-3048-98E5-1AFD6D8954D63252,MAMA MIA'S PIZZERIA & RESTAURANT,7142 KNIGHTDALE BLVD,KNIGHTDALE,NC,27545,35.797116,-78.48874851,19192175550,
-78.9010824133269,35.8206114967094,4339804,A2FD5E71-B8A2-9479-C256D3BCD5931D7A,DUNKIN DONUTS #350706,10030 GREEN LEVEL CHURCH  RD,CARY,NC,27519,35.82060442,-78.90107972,19194814477,
-78.6760556645942,35.7783654968694,4339805,A31F8F46-5056-A20B-FAF6361EBFF88727,AKARI EXPRESS,2109-118 AVENT FERRY RD,RALEIGH,NC,27606,35.77835842,-78.67605304,19192325380,
-78.830815415994,35.6358052459374,4339806,A3369CD8-3048-98E5-1AB6A39914ACC073,KFC/Taco Bell #118,7108  GB Alford HWY,HOLLY SPRINGS,NC,27540,35.6357982,-78.83081276,19195573801,
-78.6522372480064,35.7318912569573,4339807,A34D33D7-952F-EC08-4BF44E3BCAF3AC80,GOLDEN CORRAL #950,3551 GRENELLE ST,RALEIGH,NC,27603,35.73188419,-78.65223464,19197726603,
-78.6481548266968,35.7232419216365,4339808,A399E5A8-0DBC-17E5-89046DFC5908A8F3,MITCHIKIA JAPANESE STEAKHOUSE &amp; SUSHI BAR,1571 US HWY 70 W,GARNER,NC,27529,35.72323486,-78.64815222,19196621684,
-78.6384635629537,35.7768477763466,4339809,A34DAE70-97C1-382F-3866DC65CA73C43E,ORO RESTAURANT &amp; LOUNGE,18 E MARTIN ST,RALEIGH,NC,27601,35.7768407,-78.63846095,19192394010,
-78.5103807570842,35.9505889099276,4339810,A3648473-EFF3-42C2-E288B42ADF8C632A,DAIRY DEPOT,3433 ROGERS RD,WAKE FOREST,NC,27587,35.95058179,-78.51037818,19194531319,
-78.8349959159411,35.6388472453864,4339811,A3B7B03D-FC54-91AA-5C8F20874940EDDD,BURGER KING #17359,851 VILLAGE WALK DR,HOLLY SPRINGS,NC,27540,35.6388402,-78.83499326,19195520650,
-78.8024785810892,35.6048724135313,4339812,A3E9A8EE-140B-DA13-2412162733640787,JUMBO CHINA RESTUARANT ,1518 BROAD ST,FUQUAY VARINA,NC,27526-8363,35.60486538,-78.80247593,19195777098,
-78.7831321590303,35.7637770836894,4339813,A3EACC52-1194-F006-2C1111E36AB8AE16,Starbucks Coffee # 10967,1217 Kildaire Farm RD,CARY,NC,27511,35.76377001,-78.78312951,19194651229,
-78.7706728326181,35.592623580979,4339814,A420E689-90FE-A999-D942B066DF4D6C46,MEI WEI ASIAN DINER,1424 N MAIN ST,FUQUAY VARINA,NC,27526,35.59261655,-78.77067019,19197627128,
-78.5792669246183,35.8483496643212,4339815,A43EDFC0-DD3F-E390-03834814C419AF20,POLLO A LA BRAZA,4614 CAPITAL BLVD,RALEIGH,NC,27604,35.84834257,-78.57926433,19197130000,
-78.8409166587957,35.7165630000689,4339816,A45AE57D-F8BE-DCCB-E3871545054FBCAB,BURGER KING #7321,1303 E WILLIAMS ST,APEX,NC,27502,35.71655594,-78.84091399,19193628745,
-78.8710497597258,35.7854100547836,4339817,A3F9F7DE-F3F4-6DD0-2B33EF1C82AD3A3E,WEST PARK TAVERN,2734 NC HWY 55,CARY,NC,27519,35.78540298,-78.87104708,19193039300,
,,4339818,A489499B-9B1D-76FB-58FAAA7E611A2AB3,DELTA CROWN SKY CLUB,2400 W TERMINAL BLVD,MORRISVILLE,NC,27623,0,0,111111919466,
-78.8278809127805,35.8301352571011,4339819,A48B1658-1911-F777-1A65E2226FDBC1BD,PARADISE INDIA CUISINE,10255 CHAPEL HILL RD,MORRISVILLE,NC,27560,35.83012817,-78.82787824,19194816881,
-78.832928990752,35.6350044133109,4339820,A4DA02E1-1422-201B-19F2A00DE1979D8E,World Super Buffet,7256 GB Alford HWY,HOLLY SPRINGS,NC,27540,35.63499737,-78.83292633,111111111111111,
-78.7826298352796,35.761481999563,4339821,A4A90ED6-FBFC-9945-71254AF0E78EFB94,IHOP,1301 KILDAIRE FARM RD,CARY,NC,27511,35.76147493,-78.78262718,19194691835,
-78.8166816700913,35.7992990780978,4339822,A4DEB3DE-1422-201B-199500A4787286A3,Ginza Steakhouse,1077 Darrington  DR,CARY,NC,27513,35.799292,-78.81667901,19194619892,
-78.7683868328855,35.8004424969714,4339823,A4E38337-07E0-C302-0DF00B7728E5F5E3,Lucky 7,906 NE Maynard RD,CARY,NC,27513,35.80043542,-78.76838418,19193807550,
-78.8380078406653,35.7818044191161,4339824,A4F602AD-C88A-D128-EF3D73F76A6D90FE,NO. 1 CHINESE RESTAURANT,3667 SW CARY  PKY,CARY,NC,27513,35.78179735,-78.83800517,19194617008,
-78.8200289157892,35.7446889216045,4339825,A4E63A23-1422-201B-19F2536E72F248C0,La Cocina,100 Macgregor Pines DR,CARY,NC,27511,35.74468186,-78.82002625,19194670780,
-78.5458940032866,35.869311083897,4339826,A4FD5AF1-B986-73ED-7EB468EAB831813A,TEAM BEVERAGE,6901 LOUISBURG RD,RALEIGH,NC,27616,35.86930398,-78.54589142,111111111111111,
-78.621665254127,35.895113413565,4339827,A514002E-AF0F-38D2-1EAD91EF1380AAFC,VINOS FINOS Y PICADAS,8450 HONEYCUTT RD,RALEIGH,NC,27615,35.89510631,-78.62166264,19197479233,
-78.2941888231457,35.8301696646166,4339828,A51DFB2F-FC70-3FD0-32A1E7BF59E5D4E5,PAPA JOHNS #3855,877 E GANNON AVE,ZEBULON,NC,27597,35.83016256,-78.29418632,19194215555,
-78.5598243268947,35.9407623352116,4339829,A5112502-D12C-848A-18D9F486E7AD4D9A,BANGKOK THAI,13200 NEW FALLS OF NEUSE RD,RALEIGH,NC,27614,35.94075522,-78.55982173,19195547561,
-78.8575240899498,35.8204230838142,4339830,A53CD7AB-B561-F1BC-410B6DD61A873397,PEACOCK,2250 GATHERING PARK CIRCLE,CARY,NC,27519,35.820416,-78.85752141,19192341387,
-78.5826195086828,35.8557469100926,4339831,A550E012-A54B-F096-CC09F368E55CAC1D,HARD KNOCKS CAFE,3501 SPRING FOREST RD,RALEIGH,NC,27616,35.85573981,-78.58261691,19199774992,
-78.8351223356273,35.6558309160767,4339832,A55372B5-B899-6519-8E980B77C8A0621E,PIZZA HUT #9210,321  N MAIN ST,HOLLY SPRINGS,NC,27540,35.65582387,-78.83511967,19193469020,
-78.6427834187985,35.7801125026335,4339833,A572FB17-BB5F-76CC-6B27A220CD9A55D1,Java City @ Campbell Law School,225 HILLSBOROUGH ST,RALEIGH,NC,27603,35.78010542,-78.64278081,19198655938,
-78.6670694998513,35.7877990062409,4339834,A5A10BF4-1209-BE40-9C74729E171F393D,Golden Dragon ,2402-A Hillsborough ST,RALEIGH,NC,27607,35.78779193,-78.66706688,19198342626,
-78.7939323261365,35.5927962571152,4339835,A5AD698C-A0E5-380F-6950D3CE7A1B631F,AVIATOR BREWING TAP HOUSE,600 E BROAD ST,FUQUAY VARINA,NC,27526,35.59278922,-78.79392968,19195528826,
-78.8494825057027,35.6626713355421,4339836,A5B25219-FA50-A162-ED5B65207B52A537,STARBUCKS #19453,185 GRAND HILL PL,HOLLY SPRINGS,NC,27540,35.66266429,-78.84947984,19195573246,
-78.6914785052799,35.9912168385619,4339837,A5CBDC1E-9EE0-A019-53E545041FEE03B5,HARRIS TEETER #395 DELI,1432 BROGDEN WOODS DR,WAKE FOREST,NC,27587,35.99120972,-78.69147587,19198704980,
-78.465491916165,35.9178479997921,4339838,A5F54DCE-04A4-38A6-FABBAD46090E029F,SUBWAY #11874,411 S Main ST,ROLESVILLE,NC,27571-9664,35.91784089,-78.46548935,19195543511,
-78.8360574971014,35.857107586527,4339839,A62761F8-13CA-1234-00FAE7F8BC690668,Lenovo Bldg #2 Cafeteria,1025 Think Place,MORRISVILLE,NC,27560,35.8571005,-78.83605482,19192942694,
-78.7442696169591,35.7568097341534,4339840,A612BE95-D938-A184-A73DE81B21E37721,JERSEY MIKES SUBS,280 MEETING ST,RALEIGH,NC,27518,35.75680266,-78.74426698,19192330036,
-78.642979407933,35.8371980783995,4339841,A5ECA7CE-8B14-4679-AA396FCEF4B25E88,SAM'S PIZZA &amp; SALADS,4158 MAIN AT NORTH HILLS,RALEIGH,NC,27609,35.83719099,-78.64297679,19197889640,
-78.8431979908563,35.7147449161852,4339842,A6497D25-E3AD-5C3F-3B47DC757A7F7E1C,MCDONALDS #33287,3151  APEX PEAKWAY,APEX,NC,27502,35.71473786,-78.84319532,19192902592,
-78.8229626650804,35.8550470059119,4339843,A6635710-B6D4-24AB-FBC60C957446178C,SPINNERS BAR &amp; GRILL AT FOUR POINTS,1200 CLAREN CIR,MORRISVILLE,NC,27560,35.85503992,-78.82296,19193801221,
-78.657249745252,35.9052030000015,4339844,A66522BE-5056-A20B-FA546441DB99FD4B,NINA'S RISTORANTE,8801 LEADMINE RD,RALEIGH,NC,27615-2722,35.9051959,-78.65724712,19198451122,
-78.6379454159671,35.7774490057238,4339845,A68E18F3-3048-983B-268AF1AB907E2B1D,BUSY BEE CAFE,225 S WILMINGTON ST,RALEIGH,NC,27601,35.77744193,-78.63794281,19194247817,
-78.7413464167099,35.770734586452,4339846,A69889DA-E4F8-9848-6C68E9232ECE3291,HAWTHORN SUITES BREAKFAST,1020 BUCK JONES RD,RALEIGH,NC,27606,35.77072751,-78.74134378,19194684222,
-78.6225184936471,35.869240005412,4339847,A6CA4022-172E-C0F4-E72513EB6FF76963,SUBWAY #948,6325 FALLS OF NEUSE RD,RALEIGH,NC,27615,35.86923291,-78.62251588,19198760082,
-78.697102332163,35.814583089632,4339848,A6D96480-9CD9-B1F7-4A993473123CA7BD,WHICH WICH?,4025-130 LAKE BOONE TRL,RALEIGH,NC,27607,35.81457601,-78.6970997,19197811101,
-78.862764997331,35.7380367481267,4339849,A706C6D3-C7F8-C1F3-B78A5879D60B77EC,RUDY'S PUB &amp; GRILL,780 W Williams ST,APEX,NC,27502,35.73802969,-78.86276232,19193035061,
-78.7065665867065,35.8150142515966,4339850,A6D8FA97-6FC8-86AC-8EA2B1D756566D0A,THE ATRIUM GRILLE,2501 BLUE RIDGE RD,RALEIGH,NC,27607,35.81500717,-78.70656396,19196152121,
-78.8080815841503,35.6101998261974,4339851,A729FB8D-5056-A20B-FA5547124FDD9387,SHEETZ #598,1885 N BROAD ST,FUQUAY-VARINA,NC,27526,35.61019279,-78.80807893,19195671333,
-78.7921029223148,35.8999731618231,4339852,A751E7BD-E548-EDA8-0663BADBEB633173,ZAYKA INDIAN CUISINE,10410-103 MONCREIFFE  RD,RALEIGH,NC,27617,35.89996606,-78.79210026,19193615370,
-78.8465250004334,35.8211240780397,4339853,A745B361-DC2C-1BB6-B05148AC9C86D656,PEPPERS MARKET,2107 GRACE PARK DR,MORRISVILLE,NC,27560,35.821117,-78.84652233,19193807002,
-78.6447190897094,35.7239244974943,4339854,A76D4311-5056-A20B-FAFAB4785D8D1BEF,BEST WESTERN PLUS EDISON INN FOODSERVICE,1595 MECHANICAL BLVD,GARNER,NC,27529,35.72391743,-78.64471648,19196624890,
-78.7361209100128,35.7567130057009,4339855,A775CE61-0CFB-D44A-E802CD7A730F9989,PARK BAR &amp; GRILL (DoubleTree By Hilton),500 CAITBOO AVE,CARY,NC,27518,35.75670594,-78.73611827,19199008840,
-78.6376272573483,35.7751879100429,4339856,A7B2C5DD-1433-D13B-C483F0B0390B80E1,BUKU,110 E DAVIE ST,RALEIGH,NC,27601,35.77518083,-78.63762465,19193220440,
-78.7734624976262,35.6926497488819,4339857,A799E236-F115-4AA0-947D1D2EAB69FDBC,Johnny's Pizza,8759 Holly Springs RD,APEX,NC,27539,35.69264269,-78.77345985,19193625566,
-78.8340359075961,35.6516193350447,4339858,A7C814A3-D570-ED11-85B0AE18AB5FBBC9,NICHE WINE LOUNGE,109 N MAIN ST,HOLLY SPRINGS,NC,27540,35.65161229,-78.83403325,19195522300,
-78.6822350871347,35.9010617423732,4339859,A895103E-C654-E507-09D9DD7A9E985366,CHAI'S ASIAN BISTRO,8347 CREEDMOOR  RD,RALEIGH,NC,27613,35.90105464,-78.68223246,19193413715,
-78.647305750978,35.8806502456013,4339860,A8EAB059-06CA-EF88-23A3F3B5DDA89697,BIG CITY BAGELS &amp; CAFE,7461 SIX FORKS  RD,RALEIGH,NC,27615,35.88064315,-78.64730313,19198701045,
-78.5483740895614,35.7916849945025,4339861,A8EDF33A-5056-A20B-FA8707A5F3A7C013,SOPRANO'S GRILL,1030-101 N ROGERS LN,RALEIGH,NC,27610,35.79167791,-78.54837151,19198788848,
-78.6797401591065,35.7628220780334,4339862,A8FC0700-DA4F-E6EA-2266E579FF2442B7,THE PR AT THE POOLE,1509 MAIN CAMPUS DR,RALEIGH,NC,27606,35.762815,-78.67973754,19193907800,
-78.8713285512184,35.7845724854579,4339863,A8AF5F19-B90D-0374-C2BE6E031B2A5127,LA CARRETA,2711 N NC HWY 55,CARY,NC,27519,35.78456541,-78.87132587,19193629580,
-78.8488966671991,35.7538764133711,4339864,A8DF7E30-7D78-150B-04DFD36EA1785790,DIXIE BELLE'S,1001 DAVIS  DR,APEX,NC,27523,35.75386935,-78.848894,19193036676,
-78.8455882453684,35.7932596591013,4339865,A9008EC1-5056-A20B-FA62E9BE4EC7F128,BRIXX BRADFORD,14112 BRADFORD GREEN SQUARE,CARY,NC,27519,35.79325258,-78.84558557,19193361111,
-78.8864313349638,35.8461907545993,4339866,A9116A55-5056-A20B-FACFB63FDA401BB5,PANERA #1806,1004 PARKSIDE MAIN ST,CARY,NC,27519,35.84618367,-78.88642865,19193370020,
-78.7419844944444,35.769680329506,4339867,A9250133-A562-0FEA-F5A527D12BB3B8D7,BUCK'S BILLARDS,1102 BUCK JONES RD,RALEIGH,NC,27606,35.76967326,-78.74198185,111111111111111,
-78.6822350871347,35.9010617423732,4339868,A9342359-F02F-5E6F-18245DCD2D6AC023,CHOW,8311 CREEDMOOR RD,RALEIGH,NC,27613,35.90105464,-78.68223246,19198414995,
-78.6673073298105,35.7878616703423,4339869,A93E3218-C3DA-C421-1261E6644D1AD6EA,KABAB & CURRY,2418 HILLSBOROUGH ST,RALEIGH,NC,27607,35.78785459,-78.66730471,19199776974,
-78.5598243268947,35.9407623352116,4339870,A929ED30-083A-A126-EBACEC0A31D87980,DANTE'S ITALIANO,13200 NEW FALLS OF NEUSE RD,RALEIGH,NC,27614-8239,35.94075522,-78.55982173,19195562146,
-78.5097864214815,35.7980219165397,4339871,A94DC242-1505-64A4-7730BBEC7C189129,Target Store #2111,1000 Shoppes @ Midway  DR,KNIGHTDALE,NC,27545,35.79801483,-78.50978385,19193886100,
-78.800070242986,35.5907329103334,4339872,A96B9E66-3048-98E5-1AEEFB37C98C2DCD,LOS TRES MAGUEYES,401 WAKE CHAPEL RD,FUQUAY VARINA,NC,27526,35.59072588,-78.8000676,19195523957,
-78.5835631676798,35.697995916562,4339873,A9D2B0D1-5056-A20B-FAD283E2ECCE1D0B,STARBUCKS #25115,180 CABELA  DR,GARNER,NC,27529,35.69798885,-78.58356058,19198195059,
-78.5838390087263,35.8490786646445,4339874,A9582295-DF27-1C94-AA11943FEA6A9466,SEAN'S SHACK,2840 E MILLBROOK RD,RALEIGH,NC,27604,35.84907157,-78.58383641,19198726669,
-78.6344797451631,35.7812722455871,4339875,A9D67D79-ED5D-9540-C471B595D129663C,GRINGO A GOGO,100 NW PERSON  ST,RALEIGH,NC,27601,35.78126517,-78.63447714,19199771438,
-78.862764997331,35.7380367481267,4339876,AA1A8965-3048-9838-FC9ED6D32E0CCD1C,RUDY'S PUB & GRILLE,780 W WILLIAMS ST,APEX,NC,27502,35.73802969,-78.86276232,111111111111111,
-78.6384491646414,35.7792744136087,4339877,AA1C4089-1585-12C5-0D3A73F1752C0A67,Centro,106 S Wilmington ST,RALEIGH,NC,27601,35.77926733,-78.63844656,19198353593,
-78.6490248351497,35.7782932456846,4339878,AA400AD5-3048-98E5-1A6484A5F714022C,BOYLAN BRIDGE BREWPUB,201 S BOYLAN AVE,RALEIGH,NC,27603,35.77828617,-78.64902222,19842001189,
-78.6760556645942,35.7783654968694,4339879,AA569673-3048-9838-FC0E03F0F7C0E458,La Terraza,2217 AVENT FERRY RD,RALEIGH,NC,27606,35.77835842,-78.67605304,19198320293,
-78.5409125024279,35.9513553353807,4339880,AA6DDAA7-3048-9838-FCB414ED65A7A809,HOLIDAY INN EXPRESS,11400  COMMON OAKS DR,RALEIGH,NC,27614,35.95134822,-78.54090991,19195705550,
-78.6384851642903,35.7153384974554,4339881,AAA0E9C5-C7F4-4052-8FF81F22EB7E3324,STARBUCKS TARGET #1104,2700 TIMBER DR,GARNER,NC,27529,35.71533143,-78.63848256,19197729065,
-78.579241491725,35.7988577425337,4339882,AABF6B67-EB0E-4201-11265A3FD56E76E6,POPEYES #11025,3699 NEW BERN AVE,RALEIGH,NC,27610,35.79885066,-78.5792389,19198037777,
-78.7255506623012,35.7989758322049,4339883,AA8A658B-3048-9838-FCA5A930A8E82BA2,BACKYARD BISTRO,1235 HURRICANE ALLEY WAY,RALEIGH,NC,27607,35.79896875,-78.72554803,19198516203,
,,4339884,AB2ED062-3048-98E5-1A6F76DC24C537F8,CAROLINA ALE HOUSE,2400 JOHN BRANTLEY BLVD,RDU AIRPORT,NC,27623,0,0,19198404366,
-78.4680703323974,35.9173256647644,4339885,AB4E7927-BCDC-FDC0-A026E6328464F22D,THE ROLESVILLE GRILL,420 S MAIN ST,ROLESVILLE,NC,27571,35.91731855,-78.46806777,19195769220,
,,4339886,AB3AF8C1-3048-98E5-1A33D6763208E09C,CPK/BROOKWOOD FARMS FOODCOURT,2400 JOHN BRANTLEY BLVD,RDU AIRPORT,NC,27623,0,0,19198404369,
,,4339887,AB55A35B-3048-98E5-1A71606CD01DCEFC,GORDON BIERSCH,2400 JOHN BRANTLEY BLVD,RDU AIRPORT,NC,27623,0,0,19198404370,
-78.7325977460743,35.6156001622018,4339888,AAF67085-90B6-1D53-AA86D0054F395D4C,Lincoln Brewing Co. ,2912 N MAIN ST,FUQUAY VARINA,NC,27560,35.61559312,-78.73259512,19192852318,
-78.613675658879,35.837523168001,4339889,AB68FF5D-C6E0-E9BD-791FAFE65A98DEF4,WENDY'S #1340,4105 WAKE FOREST RD,RALEIGH,NC,27609,35.83751608,-78.61367305,19198727286,
-78.6291404244469,35.783702412943,4339890,AB8ACA1C-E9D4-6A89-5115F5B931527DD2,QUALITY GROCERY,701 E LANE ST,RALEIGH,NC,27601,35.78369533,-78.62913782,19198343188,
,,4339891,AB6DAFD9-3048-98E5-1AD63E2CBAD24809,42ND STREET OYSTER BAR,2400 W TERMINAL BLVD,MORRISVILLE,NC,27560-9217,0,0,19198400506,
-78.7387173268409,35.7606534973015,4339892,ABB915A7-FB1C-E245-55746A337E70412E,Jason's Deli # 162,210 CROSSROADS BLVD,CARY,NC,27518,35.76064643,-78.73871469,19192336901,
-78.5389108416559,35.9516790834875,4339893,ABC1C603-03A3-7592-9007150E0F696D7C,TLAQUEPAQUE MEXICAN CUISINE,11206 CAPITAL  BLVD,WAKE FOREST,NC,27587,35.95167196,-78.53890825,19195542545,
,,4339894,AC0920A5-3048-98E5-1A0D03154C9D2BA7,AMERICAN AIRLINES ADMIRALS CLUB,2400 W TERMINAL BLVD,RDU AIRPORT,NC,27623,0,0,111111919840,
