Date,HumidityMax,HumidityAvg,HumidityMin
2012-11-04,74.0,65.5,54.0
2012-11-05,86.0,64.3,41.0
2012-11-06,85.0,68.1,52.0
2012-11-07,86.0,63.0,44.0
2012-11-08,89.0,49.0,16.0
2012-11-09,80.0,52.3,29.0
2012-11-10,89.0,56.6,23.0
2012-11-11,87.0,63.7,35.0
2012-11-12,89.0,74.9,53.0
2012-11-13,93.0,85.8,74.0
2012-11-14,89.0,66.5,46.0
2012-11-15,93.0,79.7,63.0
2012-11-16,89.0,70.8,47.0
2012-11-17,89.0,61.3,31.0
2012-11-18,83.0,71.7,62.0
2012-11-19,82.0,70.4,60.0
2012-11-20,89.0,76.2,58.0
2012-11-21,96.0,73.1,39.0
2012-11-22,82.0,57.5,26.0
2012-11-23,88.0,58.9,31.0
2012-11-24,51.0,40.8,29.0
2012-11-25,75.0,51.2,29.0
2012-11-26,76.0,44.5,21.0
2012-11-27,93.0,63.9,36.0
2012-11-28,92.0,71.7,40.0
2012-11-29,93.0,65.8,32.0
2012-11-30,85.0,60.9,31.0
2012-12-01,89.0,69.3,39.0
2012-12-02,90.0,73.7,47.0
2012-12-03,93.0,72.7,46.0
2012-12-04,93.0,74.7,55.0
2012-12-05,93.0,81.2,67.0
2012-12-06,93.0,62.1,44.0
2012-12-07,94.0,76.8,61.0
2012-12-09,94.0,79.6,60.0
2012-12-10,97.0,80.6,59.0
2012-12-11,86.0,61.6,42.0
2012-12-12,86.0,65.6,50.0
2012-12-13,89.0,74.0,54.0
2012-12-14,92.0,68.9,33.0
2012-12-15,89.0,60.8,33.0
2012-12-16,94.0,84.0,54.0
2012-12-17,96.0,87.0,78.0
2012-12-18,94.0,68.4,39.0
2012-12-19,85.0,60.0,31.0
2012-12-20,96.0,77.8,62.0
2012-12-21,88.0,52.6,38.0
2012-12-22,52.0,43.2,27.0
2012-12-23,75.0,51.1,28.0
2012-12-24,86.0,63.2,49.0
2012-12-25,93.0,70.9,46.0
2012-12-26,100.0,92.4,79.0
2012-12-27,89.0,63.4,46.0
2012-12-28,85.0,65.2,49.0
2012-12-29,100.0,77.6,49.0
2012-12-30,72.0,49.3,34.0
2012-12-31,84.0,56.7,31.0
2013-01-01,100.0,79.8,44.0
2013-01-02,97.0,86.7,73.0
2013-01-03,96.0,82.6,65.0
2013-01-04,89.0,57.3,29.0
2013-01-05,81.0,56.0,36.0
2013-01-06,93.0,71.1,55.0
2013-01-07,88.0,66.9,43.0
2013-01-08,92.0,72.1,48.0
2013-01-09,93.0,74.3,49.0
2013-01-10,93.0,64.3,44.0
2013-01-11,100.0,85.9,46.0
2013-01-12,100.0,91.7,71.0
2013-01-13,100.0,83.8,57.0
2013-01-14,94.0,81.5,73.0
2013-01-15,97.0,93.7,89.0
2013-01-16,100.0,95.5,93.0
2013-01-17,96.0,92.1,87.0
2013-01-18,93.0,74.1,39.0
2013-01-19,88.0,63.0,37.0
2013-01-20,79.0,53.9,30.0
2013-01-21,92.0,53.6,27.0
2013-01-22,37.0,29.5,17.0
2013-01-23,68.0,43.5,27.0
2013-01-24,69.0,46.3,26.0
2013-01-25,93.0,68.0,37.0
2013-01-26,96.0,88.8,70.0
2013-01-28,85.0,72.7,57.0
2013-01-29,93.0,74.7,51.0
2013-01-30,93.0,79.3,65.0
2013-01-31,86.0,52.9,28.0
2013-02-01,61.0,40.0,24.0
2013-02-02,79.0,41.7,28.0
2013-02-03,87.0,59.6,40.0
2013-02-04,78.0,49.8,33.0
2013-02-05,70.0,53.3,33.0
2013-02-06,89.0,54.1,22.0
2013-02-07,93.0,78.3,63.0
2013-02-08,93.0,75.1,47.0
2013-02-09,76.0,50.5,26.0
2013-02-10,82.0,48.9,27.0
2013-02-11,94.0,87.9,79.0
2013-02-12,90.0,49.4,28.0
2013-02-13,93.0,88.7,63.0
2013-02-14,92.0,66.4,46.0
2013-02-15,92.0,62.2,33.0
2013-02-16,93.0,83.5,60.0
2013-02-17,67.0,46.1,28.0
2013-02-18,78.0,49.5,28.0
2013-02-19,93.0,79.5,57.0
2013-02-20,75.0,43.5,20.0
2013-02-21,69.0,42.4,23.0
2013-02-22,93.0,83.4,41.0
2013-02-23,100.0,93.5,87.0
2013-02-24,100.0,69.7,30.0
2013-02-25,70.0,57.6,45.0
2013-02-26,100.0,87.3,59.0
2013-02-27,96.0,73.7,42.0
2013-02-28,93.0,62.9,37.0
2013-03-01,88.0,59.5,42.0
2013-03-02,89.0,58.4,39.0
2013-03-03,67.0,48.8,34.0
2013-03-04,55.0,40.8,23.0
2013-03-05,93.0,77.9,39.0
2013-03-06,96.0,67.1,47.0
2013-03-07,79.0,54.5,41.0
2013-03-08,72.0,46.4,29.0
2013-03-09,70.0,48.1,24.0
2013-03-10,85.0,43.0,16.0
2013-03-11,80.0,59.6,36.0
2013-03-12,94.0,74.5,44.0
2013-03-13,81.0,46.0,26.0
2013-03-14,54.0,39.1,23.0
2013-03-15,72.0,46.8,31.0
2013-03-16,66.0,49.8,32.0
2013-03-17,94.0,78.6,62.0
2013-03-18,97.0,92.6,87.0
2013-03-19,100.0,63.8,16.0
2013-03-20,49.0,27.0,16.0
2013-03-21,70.0,42.6,28.0
2013-03-22,63.0,39.4,22.0
2013-03-23,65.0,47.5,30.0
2013-03-24,93.0,84.0,60.0
2013-03-25,93.0,70.9,37.0
2013-03-26,70.0,50.7,39.0
2013-03-27,70.0,46.6,29.0
2013-03-28,78.0,46.1,27.0
2013-03-29,82.0,50.1,26.0
2013-03-30,76.0,50.2,27.0
2013-03-31,94.0,78.9,61.0
2013-04-01,97.0,63.3,29.0
2013-04-02,70.0,43.1,25.0
2013-04-03,58.0,35.8,21.0
2013-04-04,93.0,61.8,42.0
2013-04-05,97.0,80.5,52.0
2013-04-06,96.0,47.3,26.0
2013-04-07,82.0,53.3,36.0
2013-04-08,93.0,62.3,40.0
2013-04-09,93.0,62.5,38.0
2013-04-10,87.0,59.8,37.0
2013-04-11,88.0,67.9,47.0
2013-04-12,94.0,73.9,40.0
2013-04-13,62.0,43.4,27.0
2013-04-14,89.0,49.8,24.0
2013-04-15,83.0,68.5,55.0
2013-04-16,97.0,78.0,52.0
2013-04-17,93.0,72.2,52.0
2013-04-18,87.0,66.5,46.0
2013-04-19,100.0,77.1,54.0
2013-04-20,90.0,55.8,33.0
2013-04-21,93.0,61.6,44.0
2013-04-22,86.0,63.2,42.0
2013-04-23,90.0,74.7,52.0
2013-04-24,89.0,69.7,49.0
2013-04-25,81.0,57.0,36.0
2013-04-26,100.0,63.9,27.0
2013-04-27,70.0,51.4,32.0
2013-04-28,94.0,71.6,51.0
2013-04-29,97.0,86.7,66.0
2013-04-30,97.0,88.5,72.0
2013-05-01,94.0,88.7,86.0
2013-05-02,94.0,85.2,75.0
2013-05-03,93.0,71.4,45.0
2013-05-04,83.0,72.3,60.0
2013-05-05,88.0,80.8,72.0
2013-05-06,96.0,90.4,82.0
2013-05-07,97.0,76.1,45.0
2013-05-08,100.0,79.3,57.0
2013-05-09,100.0,76.7,45.0
2013-05-10,90.0,63.1,42.0
2013-05-11,90.0,70.0,52.0
2013-05-12,93.0,57.1,31.0
2013-05-13,80.0,48.9,30.0
2013-05-14,89.0,54.3,32.0
2013-05-15,75.0,57.3,44.0
2013-05-16,87.0,62.3,41.0
2013-05-17,90.0,61.6,38.0
2013-05-18,94.0,83.8,69.0
2013-05-19,96.0,87.4,64.0
2013-05-20,97.0,90.3,79.0
2013-05-21,94.0,81.3,63.0
2013-05-22,90.0,77.8,56.0
2013-05-23,90.0,81.0,60.0
2013-05-24,96.0,65.0,32.0
2013-05-25,89.0,53.3,27.0
2013-05-26,80.0,56.2,33.0
2013-05-27,93.0,59.8,36.0
2013-05-28,84.0,66.3,51.0
2013-05-29,90.0,66.0,49.0
2013-05-30,90.0,66.8,41.0
2013-05-31,93.0,68.7,46.0
2013-06-01,90.0,66.9,44.0
2013-06-02,90.0,66.9,47.0
2013-06-03,96.0,87.3,60.0
2013-06-04,97.0,78.4,56.0
2013-06-05,84.0,60.4,41.0
2013-06-06,94.0,83.5,61.0
2013-06-07,100.0,92.6,87.0
2013-06-08,100.0,84.2,58.0
2013-06-09,93.0,77.2,57.0
2013-06-10,94.0,85.8,69.0
2013-06-11,93.0,72.8,49.0
2013-06-12,93.0,72.6,55.0
2013-06-13,91.0,75.3,47.0
2013-06-14,87.0,63.2,43.0
2013-06-15,93.0,64.7,42.0
2013-06-16,75.0,63.1,53.0
2013-06-17,82.0,70.0,57.0
2013-06-18,94.0,83.6,63.0
2013-06-19,93.0,78.6,58.0
2013-06-20,93.0,68.0,46.0
2013-06-21,89.0,62.6,35.0
2013-06-22,93.0,81.3,65.0
2013-06-23,93.0,79.3,60.0
2013-06-24,94.0,80.7,59.0
2013-06-25,90.0,74.3,53.0
2013-06-26,96.0,80.0,52.0
2013-06-27,94.0,80.4,57.0
2013-06-28,94.0,81.3,53.0
2013-06-29,100.0,86.5,63.0
2013-06-30,97.0,84.5,63.0
2013-07-01,97.0,86.8,70.0
2013-07-02,94.0,90.7,87.0
2013-07-03,94.0,81.5,66.0
2013-07-04,94.0,76.6,46.0
2013-07-05,93.0,75.7,55.0
2013-07-06,91.0,75.3,57.0
2013-07-07,93.0,74.1,57.0
2013-07-08,94.0,78.1,50.0
2013-07-09,94.0,81.6,59.0
2013-07-10,94.0,80.7,63.0
2013-07-11,94.0,87.5,74.0
2013-07-12,100.0,87.2,76.0
2013-07-13,94.0,90.1,79.0
2013-07-14,94.0,78.5,55.0
2013-07-15,97.0,76.0,50.0
2013-07-16,97.0,72.3,44.0
2013-07-17,94.0,70.5,47.0
2013-07-18,94.0,73.4,50.0
2013-07-19,94.0,73.9,55.0
2013-07-20,87.0,75.7,61.0
2013-07-21,93.0,80.2,59.0
2013-07-22,94.0,78.7,53.0
2013-07-23,89.0,71.9,50.0
2013-07-24,94.0,72.2,42.0
2013-07-25,94.0,81.3,60.0
2013-07-26,100.0,69.1,47.0
2013-07-27,96.0,77.9,48.0
2013-07-28,97.0,77.3,49.0
2013-07-29,97.0,76.7,49.0
2013-07-30,90.0,67.3,44.0
2013-07-31,93.0,78.3,56.0
2013-08-01,97.0,85.5,61.0
2013-08-02,100.0,78.9,48.0
2013-08-03,97.0,83.8,54.0
2013-08-04,100.0,79.0,44.0
2013-08-05,93.0,68.0,45.0
2013-08-06,100.0,75.4,56.0
2013-08-07,93.0,70.1,51.0
2013-08-08,93.0,73.3,52.0
2013-08-09,94.0,75.5,55.0
2013-08-10,94.0,80.9,56.0
2013-08-11,97.0,79.0,52.0
2013-08-12,100.0,74.7,43.0
2013-08-13,100.0,84.3,65.0
2013-08-14,93.0,76.8,62.0
2013-08-15,87.0,72.2,46.0
2013-08-16,93.0,77.3,63.0
2013-08-17,100.0,91.4,81.0
2013-08-18,100.0,87.7,64.0
2013-08-19,100.0,93.7,84.0
2013-08-20,100.0,84.5,65.0
2013-08-21,96.0,85.8,61.0
2013-08-22,100.0,80.5,48.0
2013-08-23,97.0,78.7,53.0
2013-08-24,90.0,67.5,42.0
2013-08-25,97.0,71.3,43.0
2013-08-26,97.0,68.8,38.0
2013-08-27,87.0,71.3,48.0
2013-08-28,100.0,84.5,67.0
2013-08-29,87.0,75.4,57.0
2013-08-30,100.0,75.0,41.0
2013-08-31,94.0,77.1,51.0
2013-09-01,97.0,83.1,57.0
2013-09-02,100.0,83.4,61.0
2013-09-03,96.0,80.4,52.0
2013-09-04,93.0,77.5,58.0
2013-09-05,97.0,69.2,33.0
2013-09-06,90.0,65.6,42.0
2013-09-07,97.0,74.2,50.0
2013-09-08,90.0,67.7,38.0
2013-09-09,93.0,72.5,51.0
2013-09-10,96.0,69.2,45.0
2013-09-11,90.0,68.7,48.0
2013-09-12,90.0,70.4,50.0
2013-09-13,91.0,62.1,38.0
2013-09-14,75.0,57.6,38.0
2013-09-15,90.0,66.5,45.0
2013-09-16,96.0,74.1,41.0
2013-09-17,80.0,61.1,38.0
2013-09-18,92.0,67.8,38.0
2013-09-19,93.0,70.0,50.0
2013-09-20,94.0,85.4,73.0
2013-09-21,96.0,88.1,73.0
2013-09-22,96.0,76.0,46.0
2013-09-23,93.0,69.8,46.0
2013-09-24,97.0,76.7,51.0
2013-09-25,97.0,79.4,53.0
2013-09-26,93.0,71.3,40.0
2013-09-27,97.0,78.4,51.0
2013-09-28,97.0,75.0,51.0
2013-09-29,97.0,75.7,44.0
2013-09-30,100.0,78.7,42.0
2013-10-01,96.0,73.8,43.0
2013-10-02,97.0,70.5,40.0
2013-10-03,93.0,68.9,41.0
2013-10-04,97.0,70.8,44.0
2013-10-05,97.0,71.0,42.0
2013-10-06,100.0,82.1,55.0
2013-10-07,100.0,90.8,78.0
2013-10-08,80.0,64.1,58.0
2013-10-09,94.0,79.9,69.0
2013-10-10,96.0,91.5,86.0
2013-10-11,96.0,89.7,81.0
2013-10-12,94.0,90.2,83.0
2013-10-13,97.0,92.1,84.0
2013-10-14,100.0,91.8,80.0
2013-10-15,100.0,84.0,63.0
2013-10-16,97.0,86.7,71.0
2013-10-17,97.0,82.3,64.0
2013-10-18,93.0,69.2,47.0
2013-10-19,97.0,85.5,78.0
2013-10-20,96.0,70.2,42.0
2013-10-21,96.0,72.9,40.0
2013-10-22,93.0,84.2,78.0
2013-10-23,100.0,75.4,33.0
2013-10-24,86.0,57.4,36.0
2013-10-25,79.0,55.4,31.0
2013-10-26,92.0,63.3,33.0
2013-10-27,86.0,58.8,34.0
2013-10-28,90.0,74.7,47.0
2013-10-29,100.0,79.2,49.0
2013-10-30,93.0,76.8,57.0
2013-10-31,87.0,69.2,51.0
2013-11-01,100.0,87.6,73.0
2013-11-02,100.0,71.9,33.0
2013-11-03,86.0,61.2,35.0
2013-11-04,86.0,62.1,37.0
2013-11-05,86.0,73.1,60.0
2013-11-06,93.0,77.4,51.0
2013-11-07,100.0,80.6,48.0
2013-11-08,82.0,52.8,28.0
2013-11-09,89.0,59.0,31.0
2013-11-10,79.0,48.0,24.0
2013-11-11,82.0,51.2,28.0
2013-11-12,87.0,64.2,35.0
2013-11-13,75.0,49.3,29.0
2013-11-14,82.0,53.2,25.0
2013-11-15,89.0,61.4,38.0
2013-11-16,100.0,84.1,65.0
2013-11-17,97.0,85.9,63.0
2013-11-18,94.0,64.0,28.0
2013-11-19,57.0,43.3,31.0
2013-11-20,79.0,58.4,44.0
2013-11-21,82.0,70.8,56.0
2013-11-22,93.0,75.6,64.0
2013-11-23,96.0,58.5,28.0
2013-11-24,60.0,34.8,22.0
2013-11-25,74.0,42.1,22.0
2013-11-26,100.0,78.4,36.0
2013-11-27,96.0,83.6,52.0
2013-11-28,78.0,55.3,31.0
2013-11-29,89.0,63.0,35.0
2013-11-30,85.0,68.0,51.0
2013-12-01,92.0,67.8,29.0
2013-12-02,93.0,75.8,44.0
2013-12-03,93.0,74.4,53.0
2013-12-04,100.0,81.8,72.0
2013-12-05,100.0,91.6,83.0
2013-12-06,90.0,74.8,56.0
2013-12-07,93.0,77.9,62.0
2013-12-08,100.0,85.0,60.0
2013-12-10,97.0,85.5,51.0
2013-12-11,93.0,67.3,37.0
2013-12-12,89.0,56.6,27.0
2013-12-13,81.0,56.6,27.0
2013-12-14,97.0,80.0,44.0
2013-12-15,97.0,77.3,47.0
2013-12-16,89.0,67.9,41.0
2013-12-17,86.0,60.4,39.0
2013-12-18,77.0,49.3,25.0
2013-12-19,69.0,45.5,23.0
2013-12-20,82.0,67.2,54.0
2013-12-21,87.0,76.3,57.0
2013-12-22,94.0,77.6,57.0
2013-12-23,100.0,90.8,68.0
2013-12-24,73.0,55.6,41.0
2013-12-25,72.0,49.2,28.0
2013-12-26,88.0,64.5,32.0
2013-12-27,79.0,57.1,26.0
2013-12-28,85.0,59.4,27.0
2013-12-29,100.0,89.6,43.0
2013-12-30,100.0,79.3,55.0
2013-12-31,89.0,60.6,31.0
2014-01-01,88.0,59.4,33.0
2014-01-02,100.0,84.1,61.0
2014-01-03,67.0,47.2,34.0
2014-01-04,71.0,47.6,32.0
2014-01-05,96.0,73.7,53.0
2014-01-06,94.0,68.1,30.0
2014-01-07,59.0,37.9,27.0
2014-01-08,74.0,46.0,24.0
2014-01-09,72.0,41.6,13.0
2014-01-10,100.0,85.4,49.0
2014-01-11,100.0,91.0,83.0
2014-01-12,83.0,53.3,31.0
2014-01-13,85.0,60.5,38.0
2014-01-14,96.0,89.0,69.0
2014-01-15,100.0,78.9,42.0
2014-01-16,96.0,73.9,40.0
2014-01-17,72.0,55.6,37.0
2014-01-18,69.0,48.8,31.0
2014-01-19,62.0,45.3,31.0
2014-01-20,79.0,51.0,24.0
2014-01-21,93.0,73.9,46.0
2014-01-22,86.0,59.5,32.0
2014-01-23,81.0,50.8,29.0
2014-01-24,45.0,36.0,21.0
2014-01-25,43.0,35.5,28.0
2014-01-26,72.0,43.4,20.0
2014-01-27,56.0,42.0,21.0
2014-01-28,86.0,44.9,22.0
2014-01-29,79.0,57.0,30.0
2014-01-30,80.0,52.0,24.0
2014-01-31,80.0,50.6,20.0
2014-02-01,93.0,61.6,21.0
2014-02-02,93.0,79.5,48.0
2014-02-03,94.0,83.2,74.0
2014-02-04,100.0,88.0,79.0
2014-02-05,100.0,89.3,58.0
2014-02-06,65.0,56.5,45.0
2014-02-07,76.0,58.8,43.0
2014-02-08,79.0,61.9,41.0
2014-02-09,85.0,70.2,45.0
2014-02-10,93.0,81.7,51.0
2014-02-11,93.0,68.4,52.0
2014-02-12,93.0,73.8,49.0
2014-02-13,96.0,90.3,78.0
2014-02-14,85.0,61.5,34.0
2014-02-15,93.0,66.0,33.0
2014-02-16,73.0,53.7,38.0
2014-02-17,76.0,55.6,37.0
2014-02-18,73.0,49.5,14.0
2014-02-19,94.0,80.2,53.0
2014-02-20,78.0,56.9,42.0
2014-02-21,90.0,79.9,64.0
2014-02-22,93.0,50.2,19.0
2014-02-23,79.0,53.5,30.0
2014-02-24,74.0,40.0,19.0
2014-02-25,66.0,42.6,27.0
2014-02-26,67.0,50.5,33.0
2014-02-27,69.0,38.1,15.0
2014-02-28,51.0,37.3,25.0
2014-03-01,76.0,51.1,41.0
2014-03-02,89.0,59.3,34.0
2014-03-03,89.0,79.7,57.0
2014-03-04,68.0,49.9,38.0
2014-03-05,56.0,45.0,33.0
2014-03-06,89.0,67.3,44.0
2014-03-07,96.0,90.4,86.0
2014-03-08,100.0,67.8,34.0
2014-03-09,93.0,58.0,31.0
2014-03-10,96.0,52.0,16.0
2014-03-11,68.0,41.7,19.0
2014-03-12,94.0,67.5,47.0
2014-03-13,50.0,36.2,22.0
2014-03-14,67.0,40.3,18.0
2014-03-15,68.0,43.1,22.0
2014-03-16,93.0,66.1,32.0
2014-03-17,93.0,86.7,81.0
2014-03-18,93.0,89.7,86.0
2014-03-19,93.0,89.9,86.0
2014-03-20,93.0,65.4,21.0
2014-03-21,82.0,44.5,23.0
2014-03-22,71.0,45.1,24.0
2014-03-23,93.0,76.0,40.0
2014-03-24,93.0,61.6,32.0
2014-03-25,87.0,68.7,50.0
2014-03-26,73.0,40.8,22.0
2014-03-27,75.0,41.9,20.0
2014-03-28,96.0,75.8,56.0
2014-03-29,97.0,91.8,87.0
2014-03-30,88.0,59.7,43.0
2014-03-31,62.0,36.3,16.0
2014-04-01,79.0,41.8,19.0
2014-04-02,57.0,34.3,16.0
2014-04-03,74.0,50.2,37.0
2014-04-04,75.0,52.6,25.0
2014-04-05,62.0,40.3,23.0
2014-04-06,59.0,42.0,32.0
2014-04-07,96.0,87.3,54.0
2014-04-08,94.0,70.5,45.0
2014-04-09,90.0,60.0,30.0
2014-04-10,93.0,55.8,27.0
2014-04-11,64.0,46.5,29.0
2014-04-12,75.0,49.2,29.0
2014-04-13,78.0,57.5,43.0
2014-04-14,90.0,72.7,52.0
2014-04-15,94.0,84.3,65.0
2014-04-16,67.0,49.6,32.0
2014-04-17,82.0,54.8,31.0
2014-04-18,89.0,67.3,43.0
2014-04-19,93.0,83.1,64.0
2014-04-20,63.0,49.8,42.0
2014-04-21,67.0,46.1,16.0
2014-04-22,72.0,54.4,30.0
2014-04-23,84.0,42.3,18.0
2014-04-24,71.0,42.9,27.0
2014-04-25,88.0,73.9,47.0
2014-04-26,83.0,54.8,30.0
2014-04-27,74.0,49.3,26.0
2014-04-28,90.0,70.9,59.0
2014-04-29,94.0,89.7,83.0
2014-04-30,94.0,84.0,73.0
2014-05-01,87.0,73.0,48.0
2014-05-02,90.0,59.0,37.0
2014-05-03,86.0,56.3,30.0
2014-05-04,86.0,51.8,30.0
2014-05-05,87.0,61.6,46.0
2014-05-06,88.0,67.6,42.0
2014-05-07,90.0,77.1,61.0
2014-05-08,100.0,63.6,29.0
2014-05-09,81.0,60.4,37.0
2014-05-10,81.0,67.0,45.0
2014-05-11,90.0,62.4,37.0
2014-05-12,90.0,63.3,34.0
2014-05-13,90.0,62.6,36.0
2014-05-14,84.0,61.0,38.0
2014-05-15,94.0,85.0,68.0
2014-05-16,94.0,69.7,39.0
2014-05-17,71.0,50.3,32.0
2014-05-18,86.0,59.6,42.0
2014-05-19,93.0,62.2,32.0
2014-05-20,80.0,61.3,44.0
2014-05-21,83.0,61.7,41.0
2014-05-22,87.0,61.5,40.0
2014-05-23,90.0,60.1,34.0
2014-05-24,80.0,50.8,32.0
2014-05-25,90.0,61.0,39.0
2014-05-26,87.0,62.5,43.0
2014-05-27,90.0,78.2,48.0
2014-05-28,93.0,69.6,45.0
2014-05-29,90.0,80.0,66.0
2014-05-30,90.0,81.9,71.0
2014-05-31,90.0,66.3,34.0
2014-06-01,83.0,53.3,33.0
2014-06-02,80.0,57.0,36.0
2014-06-03,90.0,70.0,43.0
2014-06-04,93.0,70.4,40.0
2014-06-05,76.0,59.8,42.0
2014-06-06,87.0,68.9,49.0
2014-06-07,90.0,64.6,41.0
2014-06-08,84.0,60.9,43.0
2014-06-09,87.0,68.6,50.0
2014-06-10,93.0,71.0,41.0
2014-06-11,94.0,71.4,42.0
2014-06-12,94.0,82.1,60.0
2014-06-13,94.0,76.8,49.0
2014-06-14,93.0,65.9,31.0
2014-06-15,94.0,76.0,48.0
2014-06-16,94.0,68.9,39.0
2014-06-17,90.0,65.3,41.0
2014-06-18,87.0,62.7,38.0
2014-06-19,90.0,66.8,38.0
2014-06-20,94.0,76.8,50.0
2014-06-21,94.0,79.0,52.0
2014-06-22,94.0,80.8,62.0
2014-06-23,90.0,68.1,46.0
2014-06-24,87.0,70.1,53.0
2014-06-25,89.0,72.9,48.0
2014-06-26,87.0,62.3,39.0
2014-06-27,94.0,81.2,63.0
2014-06-28,91.0,70.7,51.0
2014-06-29,87.0,61.6,40.0
2014-06-30,78.0,61.9,46.0
2014-07-01,71.0,61.9,47.0
2014-07-02,76.0,60.4,44.0
2014-07-03,90.0,74.0,52.0
2014-07-04,82.0,56.1,38.0
2014-07-05,75.0,49.0,28.0
2014-07-06,84.0,56.1,31.0
2014-07-07,90.0,59.1,33.0
2014-07-08,79.0,51.7,24.0
2014-07-09,89.0,62.9,38.0
2014-07-10,94.0,79.3,57.0
2014-07-11,94.0,78.4,51.0
2014-07-12,94.0,69.8,45.0
2014-07-13,87.0,63.0,37.0
2014-07-14,84.0,62.5,40.0
2014-07-15,94.0,81.0,53.0
2014-07-16,94.0,76.0,48.0
2014-07-17,90.0,65.5,41.0
2014-07-18,84.0,58.0,35.0
2014-07-19,79.0,60.8,38.0
2014-07-20,90.0,79.5,67.0
2014-07-21,94.0,88.1,78.0
2014-07-22,94.0,82.3,63.0
2014-07-23,97.0,80.6,50.0
2014-07-24,94.0,83.0,57.0
2014-07-26,94.0,80.0,52.0
2014-07-27,94.0,78.4,61.0
2014-07-28,76.0,54.0,38.0
2014-07-29,81.0,61.4,41.0
2014-07-30,84.0,72.8,58.0
2014-07-31,91.0,76.8,56.0
2014-08-01,94.0,86.5,69.0
2014-08-02,94.0,90.1,84.0
2014-08-03,94.0,84.7,66.0
2014-08-04,96.0,79.8,51.0
2014-08-05,94.0,78.3,46.0
2014-08-06,90.0,65.0,39.0
2014-08-07,90.0,71.5,53.0
2014-08-08,93.0,74.6,58.0
2014-08-09,94.0,86.7,71.0
2014-08-10,94.0,79.7,58.0
2014-08-11,90.0,76.9,60.0
2014-08-12,90.0,84.9,70.0
2014-08-13,78.0,56.2,47.0
2014-08-14,93.0,63.1,39.0
2014-08-15,90.0,68.5,49.0
2014-08-16,90.0,68.2,46.0
2014-08-17,93.0,72.6,46.0
2014-08-18,94.0,81.7,65.0
2014-08-19,94.0,81.2,57.0
2014-08-20,94.0,78.7,55.0
2014-08-21,94.0,74.2,46.0
2014-08-22,91.0,74.7,52.0
2014-08-23,91.0,78.5,65.0
2014-08-24,87.0,72.7,56.0
2014-08-25,90.0,72.9,55.0
2014-08-26,93.0,73.3,49.0
2014-08-27,93.0,69.4,38.0
2014-08-28,87.0,72.3,50.0
2014-08-29,89.0,79.4,65.0
2014-08-30,87.0,73.8,55.0
2014-08-31,91.0,72.9,52.0
2014-09-01,93.0,71.5,46.0
2014-09-02,87.0,66.8,41.0
2014-09-03,87.0,67.6,44.0
2014-09-04,94.0,81.2,59.0
2014-09-05,94.0,76.5,50.0
2014-09-06,91.0,73.8,54.0
2014-09-07,90.0,78.8,71.0
2014-09-08,94.0,90.0,84.0
2014-09-09,94.0,85.6,73.0
2014-09-11,93.0,78.2,59.0
2014-09-12,93.0,81.5,67.0
2014-09-13,94.0,85.3,76.0
2014-09-14,84.0,73.0,61.0
2014-09-15,90.0,80.5,64.0
2014-09-16,93.0,75.7,49.0
2014-09-17,94.0,77.1,58.0
2014-09-18,90.0,70.2,47.0
2014-09-19,87.0,66.4,47.0
2014-09-20,93.0,69.6,43.0
2014-09-21,90.0,70.8,43.0
2014-09-22,90.0,66.3,43.0
2014-09-23,87.0,69.8,62.0
2014-09-24,94.0,89.2,83.0
2014-09-25,93.0,86.0,76.0
2014-09-26,94.0,83.7,55.0
2014-09-27,93.0,78.6,55.0
2014-09-28,96.0,78.8,52.0
2014-09-29,90.0,84.9,64.0
2014-09-30,97.0,87.3,66.0
2014-10-01,100.0,83.2,56.0
2014-10-02,93.0,76.8,51.0
2014-10-03,90.0,72.6,42.0
2014-10-04,90.0,59.7,27.0
2014-10-05,82.0,58.4,34.0
2014-10-06,86.0,57.5,34.0
2014-10-07,78.0,59.9,39.0
2014-10-08,87.0,69.1,46.0
2014-10-09,78.0,55.0,34.0
2014-10-10,94.0,71.9,51.0
2014-10-11,94.0,82.0,55.0
2014-10-12,94.0,89.6,84.0
2014-10-13,94.0,82.3,62.0
2014-10-14,89.0,83.8,74.0
2014-10-15,94.0,85.5,68.0
2014-10-16,93.0,78.3,54.0
2014-10-17,90.0,68.7,0.0
2014-10-18,93.0,64.5,41.0
2014-10-19,90.0,63.7,37.0
2014-10-20,92.0,68.5,39.0
2014-10-21,86.0,61.8,41.0
2014-10-22,74.0,55.9,40.0
2014-10-23,82.0,59.7,40.0
2014-10-24,93.0,68.5,40.0
2014-10-25,93.0,68.0,38.0
2014-10-26,86.0,57.6,24.0
2014-10-27,89.0,60.9,27.0
2014-10-28,90.0,66.0,43.0
2014-10-29,87.0,71.7,48.0
2014-10-30,93.0,68.3,37.0
2014-10-31,86.0,69.6,49.0
2014-11-01,90.0,73.5,56.0
2014-11-02,58.0,46.1,30.0
2014-11-03,85.0,55.8,23.0
2014-11-04,73.0,52.4,32.0
2014-11-05,84.0,64.3,47.0
2014-11-06,88.0,79.1,63.0
2014-11-07,86.0,60.4,36.0
2014-11-08,89.0,65.7,42.0
2014-11-09,89.0,72.4,44.0
2014-11-10,93.0,71.6,40.0
2014-11-11,96.0,83.4,61.0
2014-11-12,96.0,70.0,37.0
2014-11-13,66.0,59.4,49.0
