time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,rain
2012-12-12,7.2,3.9,10.0,6.1,0.0,36.0,14.8,,1024.7,,1
2012-12-13,5.2,0.6,10.6,3.3,0.0,,9.4,,1027.5,,1
2012-12-14,4.2,-2.8,14.4,0.0,0.0,,1.4,,1026.6,,0
2012-12-15,7.1,0.0,14.4,0.0,0.0,,2.5,,1023.0,,0
2012-12-16,12.1,8.9,14.4,2.3,0.0,,9.0,,1016.2,,1
2012-12-17,14.5,12.8,16.7,4.6,0.0,,12.6,,1008.5,,1
2012-12-18,12.6,3.9,16.7,0.0,0.0,,10.8,,1007.0,,0
2012-12-19,8.7,0.6,18.3,0.0,0.0,,5.0,,1015.9,,0
2012-12-20,10.0,4.4,16.7,10.7,0.0,115.0,16.2,,1014.3,,1
2012-12-21,6.7,2.8,14.4,0.0,0.0,266.0,24.8,,1003.5,,0
2012-12-22,4.6,0.0,10.0,0.0,0.0,,11.9,,1015.2,,0
2012-12-23,4.5,-3.9,12.8,0.0,0.0,,7.2,,1018.9,,0
2012-12-24,9.2,6.7,11.7,0.0,0.0,211.0,10.1,,1015.1,,0
2012-12-25,10.9,6.7,15.6,0.3,0.0,,8.3,,1017.2,,1
2012-12-26,6.5,2.8,9.4,35.8,0.0,46.0,14.8,,1006.6,,1
2012-12-27,4.8,1.1,10.0,0.0,0.0,,11.9,,1011.7,,0
2012-12-28,2.6,-2.8,7.2,0.0,0.0,,2.2,,1019.5,,0
2012-12-29,6.1,3.3,11.1,9.4,0.0,,10.1,,1009.5,,1
2012-12-30,3.4,-2.2,7.8,0.0,0.0,,8.6,,1024.2,,0
2012-12-31,3.5,-3.9,11.7,0.0,0.0,,10.1,,1025.3,,0
2013-01-01,8.2,6.1,10.0,5.3,0.0,,10.4,,1016.7,,1
2013-01-02,6.7,4.4,9.4,6.1,0.0,,5.8,,1018.0,,1
2013-01-03,4.3,-1.7,7.2,0.0,0.0,,2.9,,1022.8,,0
2013-01-04,3.5,-3.3,10.6,0.0,0.0,,7.2,,1024.9,,0
2013-01-05,3.2,-3.9,9.4,0.0,0.0,,2.9,,1026.7,,0
2013-01-06,5.9,1.7,10.0,0.0,0.0,,5.8,,1021.3,,0
2013-01-07,4.6,-1.7,11.1,0.0,0.0,,3.6,,1027.7,,0
2013-01-08,5.5,-2.2,13.3,0.0,0.0,,1.4,,1030.0,,0
2013-01-09,10.2,1.7,20.0,0.0,0.0,,2.9,,1029.3,,0
2013-01-10,12.2,7.8,18.3,0.0,0.0,,7.2,,1031.6,,0
2013-01-11,8.3,5.0,10.6,5.6,0.0,,5.0,,1025.7,,1
2013-01-12,14.0,9.4,21.7,0.0,0.0,,3.2,,1020.4,,0
2013-01-13,17.6,12.8,23.9,0.0,0.0,,13.0,,1019.0,,0
2013-01-14,17.9,14.4,20.6,0.0,0.0,,9.7,,1019.7,,0
2013-01-15,7.8,6.7,15.6,0.3,0.0,50.0,12.6,,1021.7,,1
2013-01-16,7.5,5.6,10.0,4.6,0.0,,4.0,,1016.7,,1
2013-01-17,8.0,0.6,10.6,35.8,0.0,,14.0,,1015.2,,1
2013-01-18,2.3,-1.7,7.8,1.5,25.0,,3.6,,1029.4,,1
2013-01-19,3.8,-3.3,12.2,0.0,0.0,,5.8,,1028.6,,0
2013-01-20,8.8,1.7,17.2,0.0,0.0,,10.4,,1018.3,,0
2013-01-21,6.9,-1.7,15.0,0.0,0.0,,8.3,,1015.8,,0
2013-01-22,1.2,-3.9,6.1,0.0,0.0,,8.6,,1021.1,,0
2013-01-23,-1.5,-7.8,5.6,0.0,0.0,,6.8,,1025.0,,0
2013-01-24,-0.5,-6.1,2.2,0.0,0.0,,11.2,,1024.5,,0
2013-01-25,-4.3,-6.7,-2.2,8.1,0.0,,6.1,,1027.9,,1
2013-01-26,-0.9,-2.8,3.3,0.0,0.0,,2.2,,1023.4,,0
2013-01-27,-0.8,-5.6,5.0,0.0,0.0,,2.5,,,,0
2013-01-28,5.5,0.0,10.6,0.3,0.0,,10.1,,1029.0,,1
2013-01-29,14.6,6.7,22.8,0.0,0.0,225.0,14.4,,1021.3,,0
2013-01-30,19.4,16.1,22.2,8.9,0.0,194.0,29.2,,1009.4,,1
2013-01-31,8.4,0.6,17.2,2.3,0.0,263.0,21.2,,1008.3,,1
2013-02-01,1.7,-3.3,4.4,0.0,0.0,282.0,15.1,,1021.0,,0
2013-02-02,0.7,-7.2,7.2,0.0,0.0,,9.7,,1025.0,,0
2013-02-03,5.5,1.7,10.0,0.0,0.0,,8.6,,1013.8,,0
2013-02-04,3.8,-3.3,9.4,0.0,0.0,,7.6,,1018.0,,0
2013-02-05,8.4,3.9,15.6,0.0,0.0,,9.4,,1014.2,,0
2013-02-06,8.1,-1.1,16.7,0.0,0.0,,5.0,,1019.9,,0
2013-02-07,5.6,2.2,8.9,10.9,0.0,57.0,14.0,,1023.9,,1
2013-02-08,7.6,3.9,12.8,15.0,0.0,321.0,12.2,,1012.1,,1
2013-02-09,4.8,-2.2,11.1,0.0,0.0,,6.1,,1023.5,,0
2013-02-10,4.4,-3.9,11.7,0.8,0.0,,7.2,,1029.0,,1
2013-02-11,13.5,7.2,17.2,1.3,0.0,211.0,16.9,,1017.1,,1
2013-02-12,11.9,8.3,15.6,0.0,0.0,,6.1,,1015.8,,0
2013-02-13,7.8,5.6,10.0,5.8,0.0,,5.8,,1008.3,,1
2013-02-14,5.7,-0.6,11.1,0.0,0.0,,4.3,,1015.5,,0
2013-02-15,7.3,-1.7,16.1,0.0,0.0,,4.7,,1016.6,,0
2013-02-16,2.7,0.0,8.3,9.9,0.0,,6.5,,1012.8,,1
2013-02-17,-0.8,-4.4,2.8,0.0,0.0,,10.8,,1018.9,,0
2013-02-18,1.9,-7.8,11.1,0.0,0.0,,8.3,,1027.3,,0
2013-02-19,6.8,1.7,10.6,3.6,0.0,219.0,15.5,,1017.4,,1
2013-02-20,4.9,-2.8,11.1,0.0,0.0,,8.3,,1017.6,,0
2013-02-21,4.6,-3.9,12.2,0.0,0.0,,6.8,,1021.9,,0
2013-02-22,2.2,0.0,5.6,9.1,0.0,,7.9,,1024.9,,1
2013-02-23,4.2,2.2,6.7,23.4,0.0,,4.0,,1014.7,,1
2013-02-24,9.7,4.4,16.7,2.0,0.0,,5.8,,1012.5,,1
2013-02-25,2.8,0.0,5.6,0.0,0.0,,11.2,,1021.0,,0
2013-02-26,7.1,2.2,14.4,21.8,0.0,,16.6,,1011.1,,1
2013-02-27,9.2,6.1,15.0,0.0,0.0,248.0,14.0,,1006.1,,0
2013-02-28,5.7,0.6,10.0,0.0,0.0,,6.5,,1007.8,,0
2013-03-01,4.1,-2.2,9.4,0.0,0.0,,7.6,,1011.5,,0
2013-03-02,3.0,-3.3,8.9,0.0,0.0,,5.8,,1011.7,,0
2013-03-03,2.1,-2.8,7.8,0.0,0.0,,7.2,,1012.9,,0
2013-03-04,2.6,-3.3,10.0,0.0,0.0,,7.6,,1017.6,,0
2013-03-05,5.7,1.7,10.0,10.4,0.0,,7.9,,1014.1,,1
2013-03-06,5.5,2.8,7.8,0.3,0.0,300.0,17.3,,1006.5,,1
2013-03-07,5.6,-1.1,10.6,0.0,0.0,,8.6,,1020.4,,0
2013-03-08,6.4,-0.6,12.8,0.0,0.0,,9.0,,1023.2,,0
2013-03-09,8.1,0.6,16.7,0.0,0.0,,5.8,,1025.7,,0
2013-03-10,10.0,0.0,19.4,0.0,0.0,,5.4,,1025.0,,0
2013-03-11,13.4,3.9,21.1,0.0,0.0,,14.8,,1019.3,,0
2013-03-12,16.4,8.9,20.6,16.5,0.0,,15.8,,1010.1,,1
2013-03-13,8.3,1.1,14.4,0.0,0.0,,11.2,,1016.3,,0
2013-03-14,4.8,-1.7,11.7,0.0,0.0,,7.6,,1021.6,,0
2013-03-15,7.7,-2.2,16.7,0.0,0.0,,12.6,,1018.4,,0
2013-03-16,16.4,7.8,25.6,0.0,0.0,230.0,16.9,,1008.8,,0
2013-03-17,11.0,3.9,16.1,0.0,0.0,55.0,16.6,,1015.8,,0
2013-03-18,4.3,3.3,6.1,7.1,0.0,54.0,10.4,,1019.2,,1
2013-03-19,10.6,4.4,19.4,0.0,0.0,,10.8,,1011.8,,0
2013-03-20,8.7,3.3,12.8,0.0,0.0,,6.1,,1015.3,,0
2013-03-21,4.3,-0.6,7.8,0.0,0.0,,11.9,,1009.5,,0
2013-03-22,2.9,-5.0,11.1,0.0,0.0,,7.9,,1016.4,,0
2013-03-23,7.0,1.7,12.8,0.0,0.0,,1.8,,1015.8,,0
2013-03-24,3.7,1.1,6.1,18.5,0.0,,12.2,,1007.4,,1
2013-03-25,4.7,1.7,8.9,0.0,0.0,,11.9,,1003.1,,0
2013-03-26,5.5,0.0,10.0,0.0,0.0,278.0,10.4,,1013.4,,0
2013-03-27,5.8,1.1,11.1,0.0,0.0,,9.7,,1021.3,,0
2013-03-28,6.2,-2.2,13.3,0.0,0.0,,7.6,,1023.2,,0
2013-03-29,7.1,-2.2,14.4,0.0,0.0,,4.0,,1024.8,,0
2013-03-30,11.4,3.3,18.9,0.0,0.0,,5.8,,1021.6,,0
2013-03-31,14.0,8.9,20.0,22.1,0.0,199.0,13.7,,1013.5,,1
2013-04-01,15.7,9.4,21.7,0.3,0.0,,9.0,,1010.9,,1
2013-04-02,10.9,1.7,15.6,0.0,0.0,,7.6,,1018.8,,0
2013-04-03,9.1,3.9,15.6,0.0,0.0,,6.8,,1023.7,,0
2013-04-04,6.7,3.9,8.9,18.3,0.0,60.0,16.9,,1023.4,,1
2013-04-05,7.7,3.9,17.2,1.0,0.0,,4.3,,1013.5,,1
2013-04-06,11.0,3.9,17.8,0.0,0.0,,12.2,,1022.0,,0
2013-04-07,12.3,2.2,21.7,0.0,0.0,,9.7,,1022.9,,0
2013-04-08,17.9,11.1,25.6,0.0,0.0,217.0,15.8,,1019.8,,0
2013-04-09,20.9,13.9,28.3,0.0,0.0,229.0,12.2,,1019.9,,0
2013-04-10,22.6,15.6,29.4,0.0,0.0,223.0,18.4,,1016.9,,0
2013-04-11,21.9,16.7,27.2,0.0,0.0,217.0,19.8,,1012.9,,0
2013-04-12,22.6,17.2,26.7,26.4,0.0,213.0,19.8,,1005.7,,1
2013-04-13,18.2,11.1,23.3,0.0,0.0,,6.1,,1012.7,,0
2013-04-14,17.1,6.7,26.1,0.0,0.0,,5.4,,1017.6,,0
2013-04-15,18.6,14.4,21.7,0.5,0.0,84.0,11.5,,1019.2,,1
2013-04-16,18.4,14.4,24.4,0.0,0.0,,5.0,,1024.0,,0
2013-04-17,20.3,14.4,26.7,0.0,0.0,208.0,12.2,,1021.9,,0
2013-04-18,21.5,16.7,26.1,0.0,0.0,174.0,14.4,,1020.3,,0
2013-04-19,22.4,17.8,28.9,14.5,0.0,198.0,24.5,,1011.7,,1
2013-04-20,14.4,6.7,17.8,0.3,0.0,,6.1,,1018.3,,1
2013-04-21,10.7,5.0,16.1,0.0,0.0,,15.1,,1029.8,,0
2013-04-22,9.2,1.7,16.1,0.3,0.0,43.0,16.9,,1028.7,,1
2013-04-23,11.9,8.3,19.4,3.3,0.0,,7.2,,1023.0,,1
2013-04-24,15.8,9.4,25.0,0.0,0.0,,15.8,,1018.5,,0
2013-04-25,17.0,10.0,21.7,0.0,0.0,,6.5,,1021.8,,0
2013-04-26,14.8,7.8,21.7,0.0,0.0,,5.8,,1027.9,,0
2013-04-27,16.5,11.7,22.2,0.0,0.0,,4.7,,1027.1,,0
2013-04-28,15.4,12.8,16.7,24.6,0.0,,7.9,,1022.8,,1
2013-04-29,16.2,12.8,22.2,21.8,0.0,,4.3,,1017.0,,1
2013-04-30,16.4,13.9,18.9,0.0,0.0,,8.6,,1019.2,,0
2013-05-01,14.7,13.9,16.7,0.3,0.0,41.0,15.8,,1024.0,,1
2013-05-02,14.9,11.1,18.3,0.0,0.0,57.0,12.2,,1026.1,,0
2013-05-03,14.2,8.9,20.6,0.0,0.0,56.0,15.8,,1023.6,,0
2013-05-04,12.8,9.4,17.8,0.0,0.0,60.0,18.7,,1021.0,,0
2013-05-05,12.7,10.0,15.6,0.0,0.0,67.0,19.8,,1017.5,,0
2013-05-06,15.4,13.3,20.0,35.8,0.0,87.0,13.0,,1013.1,,1
2013-05-07,15.8,10.0,21.7,0.0,0.0,,7.9,,1012.2,,0
2013-05-08,15.6,11.1,22.2,4.6,0.0,,5.8,,1014.7,,1
2013-05-09,18.1,12.2,26.7,0.0,0.0,,5.4,,1016.7,,0
2013-05-10,21.4,13.3,28.9,0.0,0.0,,11.5,,1016.5,,0
2013-05-11,22.9,18.3,27.2,7.6,0.0,221.0,15.5,,1011.6,,1
2013-05-12,19.3,11.1,22.2,0.0,0.0,,9.4,,1011.9,,0
2013-05-13,13.6,6.7,18.3,0.0,0.0,,5.4,,1019.2,,0
2013-05-14,12.8,3.9,21.1,0.0,0.0,,7.6,,1022.1,,0
2013-05-15,19.8,12.8,30.0,0.0,0.0,230.0,15.8,,1016.1,,0
2013-05-16,23.6,16.7,28.9,0.0,0.0,247.0,10.4,,1013.7,,0
2013-05-17,23.2,16.1,30.0,0.0,0.0,,4.0,,1017.2,,0
2013-05-18,21.9,16.7,25.6,10.7,0.0,,4.0,,1019.7,,1
2013-05-19,21.1,17.8,25.6,13.7,0.0,143.0,10.4,,1019.8,,1
2013-05-20,21.0,19.4,23.9,37.3,0.0,204.0,9.0,,1018.6,,1
2013-05-21,23.1,20.6,29.4,0.0,0.0,211.0,12.6,,1016.1,,0
2013-05-22,23.4,20.6,28.3,0.3,0.0,217.0,14.8,,1015.2,,1
2013-05-23,23.3,18.3,27.8,4.6,0.0,213.0,11.5,,1012.4,,1
2013-05-24,19.6,11.1,21.1,0.0,0.0,,9.4,,1014.5,,0
2013-05-25,13.9,5.0,22.8,0.0,0.0,,4.7,,1022.8,,0
2013-05-26,15.8,8.9,22.8,0.0,0.0,,3.2,,1023.3,,0
2013-05-27,18.1,9.4,26.7,0.0,0.0,,7.9,,1023.7,,0
2013-05-28,22.5,17.8,29.4,0.0,0.0,207.0,14.8,,1022.6,,0
2013-05-29,23.6,17.2,29.4,0.0,0.0,216.0,13.7,,1022.7,,0
2013-05-30,24.2,17.8,30.0,0.0,0.0,,9.0,,1023.4,,0
2013-05-31,24.7,18.9,30.6,0.0,0.0,,11.2,,1021.9,,0
2013-06-01,25.6,19.4,31.7,0.0,0.0,222.0,14.8,,1019.0,,0
2013-06-02,25.1,20.0,30.6,2.8,0.0,213.0,18.0,,1015.4,,1
2013-06-03,24.2,17.8,28.3,11.4,0.0,,9.0,,1012.4,,1
2013-06-04,21.0,17.8,26.1,0.0,0.0,,6.5,,1016.8,,0
2013-06-05,21.9,17.8,27.8,0.0,0.0,115.0,9.7,,1018.8,,0
2013-06-06,22.0,18.9,25.0,9.7,0.0,138.0,13.7,,1013.3,,1
2013-06-07,21.4,20.0,24.4,130.6,0.0,,7.9,,1005.4,,1
2013-06-08,22.9,18.9,28.9,1.0,0.0,,5.4,,1014.0,,1
2013-06-09,24.6,19.4,30.6,0.5,0.0,,5.0,,1019.6,,1
2013-06-10,24.2,21.1,29.4,16.8,0.0,205.0,18.7,,1016.0,,1
2013-06-11,24.3,21.1,30.0,0.0,0.0,251.0,13.7,,1013.4,,0
2013-06-12,24.9,17.8,32.2,0.0,0.0,,7.9,,1013.4,,0
2013-06-13,27.6,20.0,34.4,1.3,0.0,236.0,15.1,,1007.1,,1
2013-06-14,21.5,15.0,26.7,0.0,0.0,,6.8,,1011.1,,0
2013-06-15,21.5,13.9,29.4,0.0,0.0,,7.2,,1018.3,,0
2013-06-16,23.8,16.7,30.6,0.0,0.0,230.0,16.6,,1018.1,,0
2013-06-17,24.8,21.7,30.6,0.0,0.0,223.0,13.7,,1015.8,,0
2013-06-18,24.3,20.6,29.4,3.6,0.0,,13.7,,1011.7,,1
2013-06-19,22.4,18.3,26.7,0.0,0.0,,8.3,,1015.6,,0
2013-06-20,22.3,17.2,27.8,0.0,0.0,64.0,11.5,,1022.6,,0
2013-06-21,21.3,12.8,28.3,0.0,0.0,,9.7,,1023.8,,0
2013-06-22,23.2,20.6,27.8,0.0,0.0,,10.8,,1021.9,,0
2013-06-23,24.0,19.4,30.0,1.0,0.0,,5.8,,1021.6,,1
2013-06-24,25.6,21.7,31.7,0.0,0.0,235.0,13.7,,1021.4,,0
2013-06-25,25.3,21.1,33.3,0.3,0.0,231.0,14.4,,1018.6,,1
2013-06-26,25.8,20.6,33.3,7.4,0.0,231.0,15.1,,1015.0,,1
2013-06-27,24.3,19.4,31.7,0.0,0.0,232.0,15.5,,1009.7,,0
2013-06-28,26.8,20.6,33.3,42.2,0.0,229.0,14.8,,1004.9,,1
2013-06-29,23.7,20.0,30.0,2.5,0.0,,9.4,,1004.5,,1
2013-06-30,25.2,20.0,30.6,25.1,0.0,196.0,10.4,,1008.5,,1
2013-07-01,23.5,20.6,28.3,18.3,0.0,,10.1,,1013.0,,1
2013-07-02,23.6,22.2,25.0,7.6,0.0,181.0,13.7,,1019.5,,1
2013-07-03,25.1,22.8,29.4,0.0,0.0,,11.2,,1022.9,,0
2013-07-04,26.2,22.8,31.1,0.0,0.0,172.0,11.5,,1024.1,,0
2013-07-05,26.6,22.2,31.7,0.0,0.0,180.0,12.2,,1023.8,,0
2013-07-06,26.6,22.8,31.1,0.3,0.0,,10.4,,1022.8,,1
2013-07-07,26.4,21.1,31.7,0.0,0.0,216.0,11.9,,1020.8,,0
2013-07-08,26.7,22.2,32.2,0.0,0.0,,8.3,,1020.6,,0
2013-07-09,25.4,22.2,31.7,0.0,0.0,219.0,10.8,,1020.2,,0
2013-07-10,25.8,22.8,31.7,1.0,0.0,221.0,14.8,,1017.3,,1
2013-07-11,24.6,22.2,28.9,5.1,0.0,,10.8,,1013.8,,1
2013-07-12,22.9,21.1,25.0,1.3,0.0,,6.8,,1013.7,,1
2013-07-13,23.0,21.1,25.6,13.5,0.0,,8.6,,1019.0,,1
2013-07-14,25.4,21.1,31.1,0.0,0.0,107.0,10.8,,1024.4,,0
2013-07-15,26.3,20.6,32.2,0.0,0.0,,3.6,,1025.7,,0
2013-07-16,26.8,20.6,34.4,0.0,0.0,,3.2,,1024.0,,0
2013-07-17,28.4,23.3,33.9,0.0,0.0,,4.3,,1021.9,,0
2013-07-18,28.3,22.8,33.9,0.0,0.0,,4.0,,1019.5,,0
2013-07-19,27.6,23.9,33.3,0.0,0.0,225.0,15.8,,1017.7,,0
2013-07-20,26.9,23.3,32.2,0.0,0.0,228.0,16.9,,1015.5,,0
2013-07-21,26.2,22.8,31.7,0.0,0.0,235.0,10.8,,1014.6,,0
2013-07-22,26.2,22.2,32.8,0.0,0.0,,10.8,,1012.6,,0
2013-07-23,27.2,23.3,32.8,0.0,0.0,251.0,12.6,,1008.6,,0
2013-07-24,27.3,21.7,35.6,12.7,0.0,,4.7,,1008.1,,1
2013-07-25,23.4,18.9,26.7,0.0,0.0,,8.3,,1013.1,,0
2013-07-26,22.7,16.7,30.0,0.0,0.0,,5.8,,1018.1,,0
2013-07-27,24.4,20.0,31.1,3.3,0.0,,6.8,,1016.2,,1
2013-07-28,24.6,20.6,32.2,11.7,0.0,,10.1,,1014.2,,1
2013-07-29,25.0,20.6,30.6,0.8,0.0,,3.6,,1018.4,,1
2013-07-30,23.8,16.7,30.6,0.0,0.0,,3.6,,1021.7,,0
2013-07-31,24.8,21.1,28.3,13.0,0.0,,7.9,,1019.1,,1
2013-08-01,24.5,21.1,30.6,0.0,0.0,,7.9,,1013.6,,0
2013-08-02,24.8,19.4,31.7,19.6,0.0,,1.1,,1015.2,,1
2013-08-03,26.0,21.1,32.8,58.4,0.0,,9.4,,1015.1,,1
2013-08-04,23.9,18.9,28.9,0.0,0.0,,6.8,,1014.4,,0
2013-08-05,22.6,17.8,27.8,0.0,0.0,,7.2,,1017.5,,0
2013-08-06,24.2,19.4,28.9,3.6,0.0,,9.4,,1017.2,,1
2013-08-07,24.8,21.1,30.6,0.0,0.0,,7.9,,1018.1,,0
2013-08-08,26.7,22.2,32.8,0.0,0.0,,6.1,,1017.3,,0
2013-08-09,27.6,23.3,33.3,0.0,0.0,236.0,15.5,,1016.6,,0
2013-08-10,27.3,22.8,34.4,2.0,0.0,238.0,10.8,,1017.8,,1
2013-08-11,26.4,21.7,33.3,0.0,0.0,,5.0,,1018.1,,0
2013-08-12,27.4,22.8,33.3,16.8,0.0,,3.2,,1015.9,,1
2013-08-13,26.3,21.7,32.2,2.0,0.0,,9.0,,1011.2,,1
2013-08-14,23.3,16.1,23.9,0.0,0.0,,9.0,,1014.3,,0
2013-08-15,19.0,15.0,24.4,0.0,0.0,44.0,8.6,,1020.0,,0
2013-08-16,18.8,15.0,21.7,0.0,0.0,,6.8,,1020.7,,0
2013-08-17,19.3,17.8,22.8,4.8,0.0,40.0,11.9,,1021.0,,1
2013-08-18,22.6,19.4,27.2,1.3,0.0,326.0,9.0,,1021.3,,1
2013-08-19,20.9,19.4,23.9,15.2,0.0,,2.5,,1021.0,,1
2013-08-20,23.4,20.0,28.3,0.0,0.0,,2.2,,1021.0,,0
2013-08-21,25.3,21.1,31.1,0.3,0.0,,5.0,,1021.8,,1
2013-08-22,25.2,21.1,31.7,0.0,0.0,,6.1,,1018.6,,0
2013-08-23,25.3,19.4,31.1,0.0,0.0,,8.3,,1015.6,,0
2013-08-24,22.9,18.3,28.3,0.0,0.0,47.0,13.3,,1022.5,,0
2013-08-25,21.3,15.6,26.7,0.0,0.0,,7.9,,1027.1,,0
2013-08-26,20.2,12.8,28.3,0.0,0.0,,2.2,,1024.0,,0
2013-08-27,22.9,16.7,31.7,0.0,0.0,,4.7,,1016.9,,0
2013-08-28,24.8,21.1,28.3,0.0,0.0,,5.8,,1014.0,,0
2013-08-29,26.6,22.2,30.6,0.0,0.0,,11.2,,1012.8,,0
2013-08-30,24.4,18.3,31.1,0.0,0.0,,4.7,,1016.1,,0
2013-08-31,25.3,20.0,32.2,0.0,0.0,,9.4,,1013.5,,0
2013-09-01,26.3,21.7,32.8,29.5,0.0,,12.2,,1011.3,,1
2013-09-02,24.8,21.1,31.1,0.0,0.0,236.0,9.0,,1010.7,,0
2013-09-03,26.1,21.7,31.7,7.6,0.0,,6.5,,1010.6,,1
2013-09-04,24.4,20.0,29.4,0.0,0.0,,4.7,,1016.9,,0
2013-09-05,24.4,18.3,30.6,0.0,0.0,,4.0,,1018.2,,0
2013-09-06,22.4,17.8,27.8,0.0,0.0,,7.9,,1020.1,,0
2013-09-07,21.2,15.0,27.8,0.0,0.0,,1.8,,1018.5,,0
2013-09-08,23.4,17.2,31.1,0.0,0.0,,3.2,,1014.2,,0
2013-09-09,24.3,17.8,30.6,0.0,0.0,,5.4,,1018.7,,0
2013-09-10,25.8,20.0,32.8,0.0,0.0,,7.6,,1022.3,,0
2013-09-11,25.7,20.0,32.8,0.0,0.0,,8.3,,1021.2,,0
2013-09-12,26.0,21.1,32.2,0.0,0.0,231.0,9.7,,1014.1,,0
2013-09-13,24.9,18.3,29.4,0.0,0.0,,5.8,,1009.0,,0
2013-09-14,19.8,14.4,24.4,0.0,0.0,,10.8,,1016.6,,0
2013-09-15,19.1,11.7,26.7,0.0,0.0,,5.8,,1022.0,,0
2013-09-16,23.1,18.9,30.0,1.5,0.0,,9.4,,1019.7,,1
2013-09-17,20.3,14.4,24.4,0.0,0.0,52.0,13.7,,1024.8,,0
2013-09-18,16.6,10.6,23.3,0.0,0.0,,4.7,,1024.7,,0
2013-09-19,17.7,12.2,25.6,0.0,0.0,,3.2,,1021.2,,0
2013-09-20,19.3,16.7,22.2,4.8,0.0,,6.1,,1017.6,,1
2013-09-21,20.9,18.9,24.4,19.6,0.0,,7.6,,1010.8,,1
2013-09-22,20.9,13.9,25.0,10.9,0.0,,11.5,,1008.7,,1
2013-09-23,17.2,12.2,22.8,0.0,0.0,,6.1,,1016.4,,0
2013-09-24,16.8,11.7,24.4,0.0,0.0,,1.8,,1017.4,,0
2013-09-25,17.4,11.7,23.9,0.0,0.0,,1.8,,1013.3,,0
2013-09-26,19.6,13.9,25.0,0.0,0.0,,7.6,,1014.0,,0
2013-09-27,17.2,11.1,23.3,0.0,0.0,,9.4,,1019.9,,0
2013-09-28,16.2,10.0,22.8,0.0,0.0,,7.9,,1022.9,,0
2013-09-29,16.7,11.1,23.9,0.0,0.0,,5.4,,1019.8,,0
2013-09-30,16.6,10.6,24.4,0.0,0.0,,2.9,,1017.8,,0
2013-10-01,18.1,10.6,27.8,0.0,0.0,,1.8,,1018.4,,0
2013-10-02,20.8,13.9,29.4,0.0,0.0,,2.5,,1019.0,,0
2013-10-03,21.6,15.0,30.0,0.0,0.0,,5.8,,1019.3,,0
2013-10-04,22.9,16.7,30.0,0.0,0.0,,5.8,,1019.2,,0
2013-10-05,23.3,16.1,31.7,0.0,0.0,,3.6,,1018.5,,0
2013-10-06,22.9,17.2,29.4,0.0,0.0,,10.8,,1016.4,,0
2013-10-07,22.4,17.2,23.3,21.8,0.0,,11.2,,1012.5,,1
2013-10-08,16.4,14.4,17.2,0.0,0.0,36.0,18.4,,1020.4,,0
2013-10-09,14.9,12.2,16.7,4.8,0.0,22.0,15.8,,1020.9,,1
2013-10-10,13.3,11.7,16.1,3.6,0.0,,9.4,,1016.1,,1
2013-10-11,16.3,15.0,18.9,0.5,0.0,,4.3,,1014.1,,1
2013-10-12,17.7,16.1,20.6,0.3,0.0,,5.8,,1016.5,,1
2013-10-13,17.9,16.7,19.4,1.8,0.0,25.0,11.5,,1021.0,,1
2013-10-14,17.1,13.3,18.3,2.8,0.0,27.0,12.2,,1023.0,,1
2013-10-15,16.0,12.2,21.7,0.0,0.0,10.0,8.3,,1020.4,,0
2013-10-16,18.4,16.1,21.1,0.0,0.0,,1.8,,1016.8,,0
2013-10-17,18.7,15.6,25.0,0.0,0.0,,10.4,,1013.1,,0
2013-10-18,18.0,13.3,20.6,0.0,0.0,,5.0,,1015.1,,0
2013-10-19,17.2,14.4,21.1,0.3,0.0,,4.7,,1012.8,,1
2013-10-20,14.3,6.1,18.3,0.0,0.0,,4.3,,1017.2,,0
2013-10-21,11.0,3.9,20.0,0.0,0.0,,0.7,,1019.5,,0
2013-10-22,13.9,10.6,17.8,0.0,0.0,,4.0,,1013.4,,0
2013-10-23,15.1,7.8,19.4,0.0,0.0,,11.5,,1008.2,,0
2013-10-24,9.2,1.7,15.0,0.0,0.0,,6.8,,1019.4,,0
2013-10-25,8.7,0.6,13.3,0.0,0.0,,5.4,,1025.5,,0
2013-10-26,5.6,-1.6,15.0,0.0,0.0,,8.3,,1024.2,,0
2013-10-27,11.9,4.4,20.6,0.0,0.0,,4.0,,1018.8,,0
2013-10-28,12.9,7.2,20.6,0.0,0.0,,1.1,,1022.8,,0
2013-10-29,15.3,10.0,22.8,0.0,0.0,,2.9,,1025.6,,0
2013-10-30,16.8,12.8,22.2,0.0,0.0,,7.9,,1024.2,,0
2013-10-31,18.6,14.4,24.4,0.0,0.0,,14.0,,1019.2,,0
2013-11-01,20.6,15.6,22.8,31.2,0.0,217.0,20.2,,1008.4,,1
2013-11-02,17.1,10.0,21.7,0.0,0.0,,6.5,,1008.2,,0
2013-11-03,11.6,4.4,17.2,0.0,0.0,,6.1,,1021.0,,0
2013-11-04,7.6,1.7,12.8,0.0,0.0,43.0,10.4,,1032.7,,0
2013-11-05,7.5,2.8,13.9,0.0,0.0,12.0,8.3,,1032.8,,0
2013-11-06,13.4,6.7,21.7,0.0,0.0,,5.8,,1026.2,,0
2013-11-07,16.5,7.8,21.1,0.8,0.0,,7.6,,1016.5,,1
2013-11-08,9.1,0.6,14.4,0.0,0.0,,4.7,,1024.2,,0
